,Input1,Input2,Target,Alpha
150,z0/mcf-z-stacks-03212011_h23_s1_w2.tif,z16/mcf-z-stacks-03212011_h23_s1_w2.tif,z8/mcf-z-stacks-03212011_h23_s1_w2.tif,0.5
151,z0/mcf-z-stacks-03212011_h23_s2_w2.tif,z16/mcf-z-stacks-03212011_h23_s2_w2.tif,z8/mcf-z-stacks-03212011_h23_s2_w2.tif,0.5
152,z0/mcf-z-stacks-03212011_h24_s1_w2.tif,z16/mcf-z-stacks-03212011_h24_s1_w2.tif,z8/mcf-z-stacks-03212011_h24_s1_w2.tif,0.5
153,z0/mcf-z-stacks-03212011_h24_s2_w2.tif,z16/mcf-z-stacks-03212011_h24_s2_w2.tif,z8/mcf-z-stacks-03212011_h24_s2_w2.tif,0.5
154,z0/mcf-z-stacks-03212011_i01_s1_w2.tif,z16/mcf-z-stacks-03212011_i01_s1_w2.tif,z8/mcf-z-stacks-03212011_i01_s1_w2.tif,0.5
155,z0/mcf-z-stacks-03212011_i01_s2_w2.tif,z16/mcf-z-stacks-03212011_i01_s2_w2.tif,z8/mcf-z-stacks-03212011_i01_s2_w2.tif,0.5
156,z0/mcf-z-stacks-03212011_i02_s1_w2.tif,z16/mcf-z-stacks-03212011_i02_s1_w2.tif,z8/mcf-z-stacks-03212011_i02_s1_w2.tif,0.5
157,z0/mcf-z-stacks-03212011_i02_s2_w2.tif,z16/mcf-z-stacks-03212011_i02_s2_w2.tif,z8/mcf-z-stacks-03212011_i02_s2_w2.tif,0.5
158,z0/mcf-z-stacks-03212011_i03_s1_w2.tif,z16/mcf-z-stacks-03212011_i03_s1_w2.tif,z8/mcf-z-stacks-03212011_i03_s1_w2.tif,0.5
159,z0/mcf-z-stacks-03212011_i03_s2_w2.tif,z16/mcf-z-stacks-03212011_i03_s2_w2.tif,z8/mcf-z-stacks-03212011_i03_s2_w2.tif,0.5
160,z0/mcf-z-stacks-03212011_i04_s1_w2.tif,z16/mcf-z-stacks-03212011_i04_s1_w2.tif,z8/mcf-z-stacks-03212011_i04_s1_w2.tif,0.5
161,z0/mcf-z-stacks-03212011_i04_s2_w2.tif,z16/mcf-z-stacks-03212011_i04_s2_w2.tif,z8/mcf-z-stacks-03212011_i04_s2_w2.tif,0.5
162,z0/mcf-z-stacks-03212011_i05_s1_w2.tif,z16/mcf-z-stacks-03212011_i05_s1_w2.tif,z8/mcf-z-stacks-03212011_i05_s1_w2.tif,0.5
163,z0/mcf-z-stacks-03212011_i05_s2_w2.tif,z16/mcf-z-stacks-03212011_i05_s2_w2.tif,z8/mcf-z-stacks-03212011_i05_s2_w2.tif,0.5
164,z0/mcf-z-stacks-03212011_i06_s1_w2.tif,z16/mcf-z-stacks-03212011_i06_s1_w2.tif,z8/mcf-z-stacks-03212011_i06_s1_w2.tif,0.5
165,z0/mcf-z-stacks-03212011_i06_s2_w2.tif,z16/mcf-z-stacks-03212011_i06_s2_w2.tif,z8/mcf-z-stacks-03212011_i06_s2_w2.tif,0.5
166,z0/mcf-z-stacks-03212011_i07_s1_w2.tif,z16/mcf-z-stacks-03212011_i07_s1_w2.tif,z8/mcf-z-stacks-03212011_i07_s1_w2.tif,0.5
167,z0/mcf-z-stacks-03212011_i07_s2_w2.tif,z16/mcf-z-stacks-03212011_i07_s2_w2.tif,z8/mcf-z-stacks-03212011_i07_s2_w2.tif,0.5
168,z0/mcf-z-stacks-03212011_i08_s1_w2.tif,z16/mcf-z-stacks-03212011_i08_s1_w2.tif,z8/mcf-z-stacks-03212011_i08_s1_w2.tif,0.5
169,z0/mcf-z-stacks-03212011_i08_s2_w2.tif,z16/mcf-z-stacks-03212011_i08_s2_w2.tif,z8/mcf-z-stacks-03212011_i08_s2_w2.tif,0.5
170,z0/mcf-z-stacks-03212011_i09_s1_w2.tif,z16/mcf-z-stacks-03212011_i09_s1_w2.tif,z8/mcf-z-stacks-03212011_i09_s1_w2.tif,0.5
171,z0/mcf-z-stacks-03212011_i09_s2_w2.tif,z16/mcf-z-stacks-03212011_i09_s2_w2.tif,z8/mcf-z-stacks-03212011_i09_s2_w2.tif,0.5
172,z0/mcf-z-stacks-03212011_i10_s1_w2.tif,z16/mcf-z-stacks-03212011_i10_s1_w2.tif,z8/mcf-z-stacks-03212011_i10_s1_w2.tif,0.5
173,z0/mcf-z-stacks-03212011_i10_s2_w2.tif,z16/mcf-z-stacks-03212011_i10_s2_w2.tif,z8/mcf-z-stacks-03212011_i10_s2_w2.tif,0.5
174,z0/mcf-z-stacks-03212011_i11_s1_w2.tif,z16/mcf-z-stacks-03212011_i11_s1_w2.tif,z8/mcf-z-stacks-03212011_i11_s1_w2.tif,0.5
175,z0/mcf-z-stacks-03212011_i11_s2_w2.tif,z16/mcf-z-stacks-03212011_i11_s2_w2.tif,z8/mcf-z-stacks-03212011_i11_s2_w2.tif,0.5
176,z0/mcf-z-stacks-03212011_i12_s1_w2.tif,z16/mcf-z-stacks-03212011_i12_s1_w2.tif,z8/mcf-z-stacks-03212011_i12_s1_w2.tif,0.5
177,z0/mcf-z-stacks-03212011_i12_s2_w2.tif,z16/mcf-z-stacks-03212011_i12_s2_w2.tif,z8/mcf-z-stacks-03212011_i12_s2_w2.tif,0.5
178,z0/mcf-z-stacks-03212011_i13_s1_w2.tif,z16/mcf-z-stacks-03212011_i13_s1_w2.tif,z8/mcf-z-stacks-03212011_i13_s1_w2.tif,0.5
179,z0/mcf-z-stacks-03212011_i13_s2_w2.tif,z16/mcf-z-stacks-03212011_i13_s2_w2.tif,z8/mcf-z-stacks-03212011_i13_s2_w2.tif,0.5
180,z0/mcf-z-stacks-03212011_i14_s1_w2.tif,z16/mcf-z-stacks-03212011_i14_s1_w2.tif,z8/mcf-z-stacks-03212011_i14_s1_w2.tif,0.5
181,z0/mcf-z-stacks-03212011_i14_s2_w2.tif,z16/mcf-z-stacks-03212011_i14_s2_w2.tif,z8/mcf-z-stacks-03212011_i14_s2_w2.tif,0.5
182,z0/mcf-z-stacks-03212011_i15_s1_w2.tif,z16/mcf-z-stacks-03212011_i15_s1_w2.tif,z8/mcf-z-stacks-03212011_i15_s1_w2.tif,0.5
183,z0/mcf-z-stacks-03212011_i15_s2_w2.tif,z16/mcf-z-stacks-03212011_i15_s2_w2.tif,z8/mcf-z-stacks-03212011_i15_s2_w2.tif,0.5
184,z0/mcf-z-stacks-03212011_i16_s1_w2.tif,z16/mcf-z-stacks-03212011_i16_s1_w2.tif,z8/mcf-z-stacks-03212011_i16_s1_w2.tif,0.5
185,z0/mcf-z-stacks-03212011_i16_s2_w2.tif,z16/mcf-z-stacks-03212011_i16_s2_w2.tif,z8/mcf-z-stacks-03212011_i16_s2_w2.tif,0.5
186,z0/mcf-z-stacks-03212011_i17_s1_w2.tif,z16/mcf-z-stacks-03212011_i17_s1_w2.tif,z8/mcf-z-stacks-03212011_i17_s1_w2.tif,0.5
187,z0/mcf-z-stacks-03212011_i17_s2_w2.tif,z16/mcf-z-stacks-03212011_i17_s2_w2.tif,z8/mcf-z-stacks-03212011_i17_s2_w2.tif,0.5
188,z0/mcf-z-stacks-03212011_i18_s1_w2.tif,z16/mcf-z-stacks-03212011_i18_s1_w2.tif,z8/mcf-z-stacks-03212011_i18_s1_w2.tif,0.5
189,z0/mcf-z-stacks-03212011_i18_s2_w2.tif,z16/mcf-z-stacks-03212011_i18_s2_w2.tif,z8/mcf-z-stacks-03212011_i18_s2_w2.tif,0.5
190,z0/mcf-z-stacks-03212011_i19_s1_w2.tif,z16/mcf-z-stacks-03212011_i19_s1_w2.tif,z8/mcf-z-stacks-03212011_i19_s1_w2.tif,0.5
191,z0/mcf-z-stacks-03212011_i19_s2_w2.tif,z16/mcf-z-stacks-03212011_i19_s2_w2.tif,z8/mcf-z-stacks-03212011_i19_s2_w2.tif,0.5
192,z0/mcf-z-stacks-03212011_i20_s1_w2.tif,z16/mcf-z-stacks-03212011_i20_s1_w2.tif,z8/mcf-z-stacks-03212011_i20_s1_w2.tif,0.5
193,z0/mcf-z-stacks-03212011_i20_s2_w2.tif,z16/mcf-z-stacks-03212011_i20_s2_w2.tif,z8/mcf-z-stacks-03212011_i20_s2_w2.tif,0.5
194,z0/mcf-z-stacks-03212011_i21_s1_w2.tif,z16/mcf-z-stacks-03212011_i21_s1_w2.tif,z8/mcf-z-stacks-03212011_i21_s1_w2.tif,0.5
195,z0/mcf-z-stacks-03212011_i21_s2_w2.tif,z16/mcf-z-stacks-03212011_i21_s2_w2.tif,z8/mcf-z-stacks-03212011_i21_s2_w2.tif,0.5
196,z0/mcf-z-stacks-03212011_i22_s1_w2.tif,z16/mcf-z-stacks-03212011_i22_s1_w2.tif,z8/mcf-z-stacks-03212011_i22_s1_w2.tif,0.5
197,z0/mcf-z-stacks-03212011_i22_s2_w2.tif,z16/mcf-z-stacks-03212011_i22_s2_w2.tif,z8/mcf-z-stacks-03212011_i22_s2_w2.tif,0.5
198,z0/mcf-z-stacks-03212011_i23_s1_w2.tif,z16/mcf-z-stacks-03212011_i23_s1_w2.tif,z8/mcf-z-stacks-03212011_i23_s1_w2.tif,0.5
199,z0/mcf-z-stacks-03212011_i23_s2_w2.tif,z16/mcf-z-stacks-03212011_i23_s2_w2.tif,z8/mcf-z-stacks-03212011_i23_s2_w2.tif,0.5
200,z0/mcf-z-stacks-03212011_i24_s1_w2.tif,z16/mcf-z-stacks-03212011_i24_s1_w2.tif,z8/mcf-z-stacks-03212011_i24_s1_w2.tif,0.5
201,z0/mcf-z-stacks-03212011_i24_s2_w2.tif,z16/mcf-z-stacks-03212011_i24_s2_w2.tif,z8/mcf-z-stacks-03212011_i24_s2_w2.tif,0.5
202,z0/mcf-z-stacks-03212011_j01_s1_w2.tif,z16/mcf-z-stacks-03212011_j01_s1_w2.tif,z8/mcf-z-stacks-03212011_j01_s1_w2.tif,0.5
203,z0/mcf-z-stacks-03212011_j01_s2_w2.tif,z16/mcf-z-stacks-03212011_j01_s2_w2.tif,z8/mcf-z-stacks-03212011_j01_s2_w2.tif,0.5
204,z0/mcf-z-stacks-03212011_j02_s1_w2.tif,z16/mcf-z-stacks-03212011_j02_s1_w2.tif,z8/mcf-z-stacks-03212011_j02_s1_w2.tif,0.5
205,z0/mcf-z-stacks-03212011_j02_s2_w2.tif,z16/mcf-z-stacks-03212011_j02_s2_w2.tif,z8/mcf-z-stacks-03212011_j02_s2_w2.tif,0.5
206,z0/mcf-z-stacks-03212011_j03_s1_w2.tif,z16/mcf-z-stacks-03212011_j03_s1_w2.tif,z8/mcf-z-stacks-03212011_j03_s1_w2.tif,0.5
207,z0/mcf-z-stacks-03212011_j03_s2_w2.tif,z16/mcf-z-stacks-03212011_j03_s2_w2.tif,z8/mcf-z-stacks-03212011_j03_s2_w2.tif,0.5
208,z0/mcf-z-stacks-03212011_j04_s1_w2.tif,z16/mcf-z-stacks-03212011_j04_s1_w2.tif,z8/mcf-z-stacks-03212011_j04_s1_w2.tif,0.5
209,z0/mcf-z-stacks-03212011_j04_s2_w2.tif,z16/mcf-z-stacks-03212011_j04_s2_w2.tif,z8/mcf-z-stacks-03212011_j04_s2_w2.tif,0.5
210,z0/mcf-z-stacks-03212011_j05_s1_w2.tif,z16/mcf-z-stacks-03212011_j05_s1_w2.tif,z8/mcf-z-stacks-03212011_j05_s1_w2.tif,0.5
211,z0/mcf-z-stacks-03212011_j05_s2_w2.tif,z16/mcf-z-stacks-03212011_j05_s2_w2.tif,z8/mcf-z-stacks-03212011_j05_s2_w2.tif,0.5
212,z0/mcf-z-stacks-03212011_j06_s1_w2.tif,z16/mcf-z-stacks-03212011_j06_s1_w2.tif,z8/mcf-z-stacks-03212011_j06_s1_w2.tif,0.5
213,z0/mcf-z-stacks-03212011_j06_s2_w2.tif,z16/mcf-z-stacks-03212011_j06_s2_w2.tif,z8/mcf-z-stacks-03212011_j06_s2_w2.tif,0.5
214,z0/mcf-z-stacks-03212011_j07_s1_w2.tif,z16/mcf-z-stacks-03212011_j07_s1_w2.tif,z8/mcf-z-stacks-03212011_j07_s1_w2.tif,0.5
215,z0/mcf-z-stacks-03212011_j07_s2_w2.tif,z16/mcf-z-stacks-03212011_j07_s2_w2.tif,z8/mcf-z-stacks-03212011_j07_s2_w2.tif,0.5
216,z0/mcf-z-stacks-03212011_j08_s1_w2.tif,z16/mcf-z-stacks-03212011_j08_s1_w2.tif,z8/mcf-z-stacks-03212011_j08_s1_w2.tif,0.5
217,z0/mcf-z-stacks-03212011_j08_s2_w2.tif,z16/mcf-z-stacks-03212011_j08_s2_w2.tif,z8/mcf-z-stacks-03212011_j08_s2_w2.tif,0.5
218,z0/mcf-z-stacks-03212011_j09_s1_w2.tif,z16/mcf-z-stacks-03212011_j09_s1_w2.tif,z8/mcf-z-stacks-03212011_j09_s1_w2.tif,0.5
219,z0/mcf-z-stacks-03212011_j09_s2_w2.tif,z16/mcf-z-stacks-03212011_j09_s2_w2.tif,z8/mcf-z-stacks-03212011_j09_s2_w2.tif,0.5
220,z0/mcf-z-stacks-03212011_j10_s1_w2.tif,z16/mcf-z-stacks-03212011_j10_s1_w2.tif,z8/mcf-z-stacks-03212011_j10_s1_w2.tif,0.5
221,z0/mcf-z-stacks-03212011_j10_s2_w2.tif,z16/mcf-z-stacks-03212011_j10_s2_w2.tif,z8/mcf-z-stacks-03212011_j10_s2_w2.tif,0.5
222,z0/mcf-z-stacks-03212011_j11_s1_w2.tif,z16/mcf-z-stacks-03212011_j11_s1_w2.tif,z8/mcf-z-stacks-03212011_j11_s1_w2.tif,0.5
223,z0/mcf-z-stacks-03212011_j11_s2_w2.tif,z16/mcf-z-stacks-03212011_j11_s2_w2.tif,z8/mcf-z-stacks-03212011_j11_s2_w2.tif,0.5
224,z0/mcf-z-stacks-03212011_j12_s1_w2.tif,z16/mcf-z-stacks-03212011_j12_s1_w2.tif,z8/mcf-z-stacks-03212011_j12_s1_w2.tif,0.5
225,z0/mcf-z-stacks-03212011_j12_s2_w2.tif,z16/mcf-z-stacks-03212011_j12_s2_w2.tif,z8/mcf-z-stacks-03212011_j12_s2_w2.tif,0.5
226,z0/mcf-z-stacks-03212011_j13_s1_w2.tif,z16/mcf-z-stacks-03212011_j13_s1_w2.tif,z8/mcf-z-stacks-03212011_j13_s1_w2.tif,0.5
227,z0/mcf-z-stacks-03212011_j13_s2_w2.tif,z16/mcf-z-stacks-03212011_j13_s2_w2.tif,z8/mcf-z-stacks-03212011_j13_s2_w2.tif,0.5
228,z0/mcf-z-stacks-03212011_j14_s1_w2.tif,z16/mcf-z-stacks-03212011_j14_s1_w2.tif,z8/mcf-z-stacks-03212011_j14_s1_w2.tif,0.5
229,z0/mcf-z-stacks-03212011_j14_s2_w2.tif,z16/mcf-z-stacks-03212011_j14_s2_w2.tif,z8/mcf-z-stacks-03212011_j14_s2_w2.tif,0.5
230,z0/mcf-z-stacks-03212011_j15_s1_w2.tif,z16/mcf-z-stacks-03212011_j15_s1_w2.tif,z8/mcf-z-stacks-03212011_j15_s1_w2.tif,0.5
231,z0/mcf-z-stacks-03212011_j15_s2_w2.tif,z16/mcf-z-stacks-03212011_j15_s2_w2.tif,z8/mcf-z-stacks-03212011_j15_s2_w2.tif,0.5
232,z0/mcf-z-stacks-03212011_j16_s1_w2.tif,z16/mcf-z-stacks-03212011_j16_s1_w2.tif,z8/mcf-z-stacks-03212011_j16_s1_w2.tif,0.5
233,z0/mcf-z-stacks-03212011_j16_s2_w2.tif,z16/mcf-z-stacks-03212011_j16_s2_w2.tif,z8/mcf-z-stacks-03212011_j16_s2_w2.tif,0.5
234,z0/mcf-z-stacks-03212011_j17_s1_w2.tif,z16/mcf-z-stacks-03212011_j17_s1_w2.tif,z8/mcf-z-stacks-03212011_j17_s1_w2.tif,0.5
235,z0/mcf-z-stacks-03212011_j17_s2_w2.tif,z16/mcf-z-stacks-03212011_j17_s2_w2.tif,z8/mcf-z-stacks-03212011_j17_s2_w2.tif,0.5
236,z0/mcf-z-stacks-03212011_j18_s1_w2.tif,z16/mcf-z-stacks-03212011_j18_s1_w2.tif,z8/mcf-z-stacks-03212011_j18_s1_w2.tif,0.5
237,z0/mcf-z-stacks-03212011_j18_s2_w2.tif,z16/mcf-z-stacks-03212011_j18_s2_w2.tif,z8/mcf-z-stacks-03212011_j18_s2_w2.tif,0.5
238,z0/mcf-z-stacks-03212011_j19_s1_w2.tif,z16/mcf-z-stacks-03212011_j19_s1_w2.tif,z8/mcf-z-stacks-03212011_j19_s1_w2.tif,0.5
239,z0/mcf-z-stacks-03212011_j19_s2_w2.tif,z16/mcf-z-stacks-03212011_j19_s2_w2.tif,z8/mcf-z-stacks-03212011_j19_s2_w2.tif,0.5
240,z0/mcf-z-stacks-03212011_j20_s1_w2.tif,z16/mcf-z-stacks-03212011_j20_s1_w2.tif,z8/mcf-z-stacks-03212011_j20_s1_w2.tif,0.5
241,z0/mcf-z-stacks-03212011_j20_s2_w2.tif,z16/mcf-z-stacks-03212011_j20_s2_w2.tif,z8/mcf-z-stacks-03212011_j20_s2_w2.tif,0.5
242,z0/mcf-z-stacks-03212011_j21_s1_w2.tif,z16/mcf-z-stacks-03212011_j21_s1_w2.tif,z8/mcf-z-stacks-03212011_j21_s1_w2.tif,0.5
243,z0/mcf-z-stacks-03212011_j21_s2_w2.tif,z16/mcf-z-stacks-03212011_j21_s2_w2.tif,z8/mcf-z-stacks-03212011_j21_s2_w2.tif,0.5
244,z0/mcf-z-stacks-03212011_j22_s1_w2.tif,z16/mcf-z-stacks-03212011_j22_s1_w2.tif,z8/mcf-z-stacks-03212011_j22_s1_w2.tif,0.5
245,z0/mcf-z-stacks-03212011_j22_s2_w2.tif,z16/mcf-z-stacks-03212011_j22_s2_w2.tif,z8/mcf-z-stacks-03212011_j22_s2_w2.tif,0.5
246,z0/mcf-z-stacks-03212011_j23_s1_w2.tif,z16/mcf-z-stacks-03212011_j23_s1_w2.tif,z8/mcf-z-stacks-03212011_j23_s1_w2.tif,0.5
247,z0/mcf-z-stacks-03212011_j23_s2_w2.tif,z16/mcf-z-stacks-03212011_j23_s2_w2.tif,z8/mcf-z-stacks-03212011_j23_s2_w2.tif,0.5
248,z0/mcf-z-stacks-03212011_j24_s1_w2.tif,z16/mcf-z-stacks-03212011_j24_s1_w2.tif,z8/mcf-z-stacks-03212011_j24_s1_w2.tif,0.5
249,z0/mcf-z-stacks-03212011_j24_s2_w2.tif,z16/mcf-z-stacks-03212011_j24_s2_w2.tif,z8/mcf-z-stacks-03212011_j24_s2_w2.tif,0.5
250,z0/mcf-z-stacks-03212011_k01_s1_w2.tif,z16/mcf-z-stacks-03212011_k01_s1_w2.tif,z8/mcf-z-stacks-03212011_k01_s1_w2.tif,0.5
251,z0/mcf-z-stacks-03212011_k01_s2_w2.tif,z16/mcf-z-stacks-03212011_k01_s2_w2.tif,z8/mcf-z-stacks-03212011_k01_s2_w2.tif,0.5
252,z0/mcf-z-stacks-03212011_k02_s1_w2.tif,z16/mcf-z-stacks-03212011_k02_s1_w2.tif,z8/mcf-z-stacks-03212011_k02_s1_w2.tif,0.5
253,z0/mcf-z-stacks-03212011_k02_s2_w2.tif,z16/mcf-z-stacks-03212011_k02_s2_w2.tif,z8/mcf-z-stacks-03212011_k02_s2_w2.tif,0.5
254,z0/mcf-z-stacks-03212011_k03_s1_w2.tif,z16/mcf-z-stacks-03212011_k03_s1_w2.tif,z8/mcf-z-stacks-03212011_k03_s1_w2.tif,0.5
255,z0/mcf-z-stacks-03212011_k03_s2_w2.tif,z16/mcf-z-stacks-03212011_k03_s2_w2.tif,z8/mcf-z-stacks-03212011_k03_s2_w2.tif,0.5
256,z0/mcf-z-stacks-03212011_k04_s1_w2.tif,z16/mcf-z-stacks-03212011_k04_s1_w2.tif,z8/mcf-z-stacks-03212011_k04_s1_w2.tif,0.5
257,z0/mcf-z-stacks-03212011_k04_s2_w2.tif,z16/mcf-z-stacks-03212011_k04_s2_w2.tif,z8/mcf-z-stacks-03212011_k04_s2_w2.tif,0.5
258,z0/mcf-z-stacks-03212011_k05_s1_w2.tif,z16/mcf-z-stacks-03212011_k05_s1_w2.tif,z8/mcf-z-stacks-03212011_k05_s1_w2.tif,0.5
259,z0/mcf-z-stacks-03212011_k05_s2_w2.tif,z16/mcf-z-stacks-03212011_k05_s2_w2.tif,z8/mcf-z-stacks-03212011_k05_s2_w2.tif,0.5
260,z0/mcf-z-stacks-03212011_k06_s1_w2.tif,z16/mcf-z-stacks-03212011_k06_s1_w2.tif,z8/mcf-z-stacks-03212011_k06_s1_w2.tif,0.5
261,z0/mcf-z-stacks-03212011_k06_s2_w2.tif,z16/mcf-z-stacks-03212011_k06_s2_w2.tif,z8/mcf-z-stacks-03212011_k06_s2_w2.tif,0.5
262,z0/mcf-z-stacks-03212011_k07_s1_w2.tif,z16/mcf-z-stacks-03212011_k07_s1_w2.tif,z8/mcf-z-stacks-03212011_k07_s1_w2.tif,0.5
263,z0/mcf-z-stacks-03212011_k07_s2_w2.tif,z16/mcf-z-stacks-03212011_k07_s2_w2.tif,z8/mcf-z-stacks-03212011_k07_s2_w2.tif,0.5
264,z0/mcf-z-stacks-03212011_k08_s1_w2.tif,z16/mcf-z-stacks-03212011_k08_s1_w2.tif,z8/mcf-z-stacks-03212011_k08_s1_w2.tif,0.5
265,z0/mcf-z-stacks-03212011_k08_s2_w2.tif,z16/mcf-z-stacks-03212011_k08_s2_w2.tif,z8/mcf-z-stacks-03212011_k08_s2_w2.tif,0.5
266,z0/mcf-z-stacks-03212011_k09_s1_w2.tif,z16/mcf-z-stacks-03212011_k09_s1_w2.tif,z8/mcf-z-stacks-03212011_k09_s1_w2.tif,0.5
267,z0/mcf-z-stacks-03212011_k09_s2_w2.tif,z16/mcf-z-stacks-03212011_k09_s2_w2.tif,z8/mcf-z-stacks-03212011_k09_s2_w2.tif,0.5
268,z0/mcf-z-stacks-03212011_k10_s1_w2.tif,z16/mcf-z-stacks-03212011_k10_s1_w2.tif,z8/mcf-z-stacks-03212011_k10_s1_w2.tif,0.5
269,z0/mcf-z-stacks-03212011_k10_s2_w2.tif,z16/mcf-z-stacks-03212011_k10_s2_w2.tif,z8/mcf-z-stacks-03212011_k10_s2_w2.tif,0.5
270,z0/mcf-z-stacks-03212011_k11_s1_w2.tif,z16/mcf-z-stacks-03212011_k11_s1_w2.tif,z8/mcf-z-stacks-03212011_k11_s1_w2.tif,0.5
271,z0/mcf-z-stacks-03212011_k11_s2_w2.tif,z16/mcf-z-stacks-03212011_k11_s2_w2.tif,z8/mcf-z-stacks-03212011_k11_s2_w2.tif,0.5
272,z0/mcf-z-stacks-03212011_k12_s1_w2.tif,z16/mcf-z-stacks-03212011_k12_s1_w2.tif,z8/mcf-z-stacks-03212011_k12_s1_w2.tif,0.5
273,z0/mcf-z-stacks-03212011_k12_s2_w2.tif,z16/mcf-z-stacks-03212011_k12_s2_w2.tif,z8/mcf-z-stacks-03212011_k12_s2_w2.tif,0.5
274,z0/mcf-z-stacks-03212011_k13_s1_w2.tif,z16/mcf-z-stacks-03212011_k13_s1_w2.tif,z8/mcf-z-stacks-03212011_k13_s1_w2.tif,0.5
275,z0/mcf-z-stacks-03212011_k13_s2_w2.tif,z16/mcf-z-stacks-03212011_k13_s2_w2.tif,z8/mcf-z-stacks-03212011_k13_s2_w2.tif,0.5
276,z0/mcf-z-stacks-03212011_k14_s1_w2.tif,z16/mcf-z-stacks-03212011_k14_s1_w2.tif,z8/mcf-z-stacks-03212011_k14_s1_w2.tif,0.5
277,z0/mcf-z-stacks-03212011_k14_s2_w2.tif,z16/mcf-z-stacks-03212011_k14_s2_w2.tif,z8/mcf-z-stacks-03212011_k14_s2_w2.tif,0.5
278,z0/mcf-z-stacks-03212011_k15_s1_w2.tif,z16/mcf-z-stacks-03212011_k15_s1_w2.tif,z8/mcf-z-stacks-03212011_k15_s1_w2.tif,0.5
279,z0/mcf-z-stacks-03212011_k15_s2_w2.tif,z16/mcf-z-stacks-03212011_k15_s2_w2.tif,z8/mcf-z-stacks-03212011_k15_s2_w2.tif,0.5
280,z0/mcf-z-stacks-03212011_k16_s1_w2.tif,z16/mcf-z-stacks-03212011_k16_s1_w2.tif,z8/mcf-z-stacks-03212011_k16_s1_w2.tif,0.5
281,z0/mcf-z-stacks-03212011_k16_s2_w2.tif,z16/mcf-z-stacks-03212011_k16_s2_w2.tif,z8/mcf-z-stacks-03212011_k16_s2_w2.tif,0.5
282,z0/mcf-z-stacks-03212011_k17_s1_w2.tif,z16/mcf-z-stacks-03212011_k17_s1_w2.tif,z8/mcf-z-stacks-03212011_k17_s1_w2.tif,0.5
283,z0/mcf-z-stacks-03212011_k17_s2_w2.tif,z16/mcf-z-stacks-03212011_k17_s2_w2.tif,z8/mcf-z-stacks-03212011_k17_s2_w2.tif,0.5
284,z0/mcf-z-stacks-03212011_k18_s1_w2.tif,z16/mcf-z-stacks-03212011_k18_s1_w2.tif,z8/mcf-z-stacks-03212011_k18_s1_w2.tif,0.5
285,z0/mcf-z-stacks-03212011_k18_s2_w2.tif,z16/mcf-z-stacks-03212011_k18_s2_w2.tif,z8/mcf-z-stacks-03212011_k18_s2_w2.tif,0.5
286,z0/mcf-z-stacks-03212011_k19_s1_w2.tif,z16/mcf-z-stacks-03212011_k19_s1_w2.tif,z8/mcf-z-stacks-03212011_k19_s1_w2.tif,0.5
287,z0/mcf-z-stacks-03212011_k19_s2_w2.tif,z16/mcf-z-stacks-03212011_k19_s2_w2.tif,z8/mcf-z-stacks-03212011_k19_s2_w2.tif,0.5
288,z0/mcf-z-stacks-03212011_k20_s1_w2.tif,z16/mcf-z-stacks-03212011_k20_s1_w2.tif,z8/mcf-z-stacks-03212011_k20_s1_w2.tif,0.5
289,z0/mcf-z-stacks-03212011_k20_s2_w2.tif,z16/mcf-z-stacks-03212011_k20_s2_w2.tif,z8/mcf-z-stacks-03212011_k20_s2_w2.tif,0.5
290,z0/mcf-z-stacks-03212011_k21_s1_w2.tif,z16/mcf-z-stacks-03212011_k21_s1_w2.tif,z8/mcf-z-stacks-03212011_k21_s1_w2.tif,0.5
291,z0/mcf-z-stacks-03212011_k21_s2_w2.tif,z16/mcf-z-stacks-03212011_k21_s2_w2.tif,z8/mcf-z-stacks-03212011_k21_s2_w2.tif,0.5
292,z0/mcf-z-stacks-03212011_k22_s1_w2.tif,z16/mcf-z-stacks-03212011_k22_s1_w2.tif,z8/mcf-z-stacks-03212011_k22_s1_w2.tif,0.5
293,z0/mcf-z-stacks-03212011_k22_s2_w2.tif,z16/mcf-z-stacks-03212011_k22_s2_w2.tif,z8/mcf-z-stacks-03212011_k22_s2_w2.tif,0.5
294,z0/mcf-z-stacks-03212011_k23_s1_w2.tif,z16/mcf-z-stacks-03212011_k23_s1_w2.tif,z8/mcf-z-stacks-03212011_k23_s1_w2.tif,0.5
295,z0/mcf-z-stacks-03212011_k23_s2_w2.tif,z16/mcf-z-stacks-03212011_k23_s2_w2.tif,z8/mcf-z-stacks-03212011_k23_s2_w2.tif,0.5
296,z0/mcf-z-stacks-03212011_k24_s1_w2.tif,z16/mcf-z-stacks-03212011_k24_s1_w2.tif,z8/mcf-z-stacks-03212011_k24_s1_w2.tif,0.5
297,z0/mcf-z-stacks-03212011_k24_s2_w2.tif,z16/mcf-z-stacks-03212011_k24_s2_w2.tif,z8/mcf-z-stacks-03212011_k24_s2_w2.tif,0.5
298,z0/mcf-z-stacks-03212011_l01_s1_w2.tif,z16/mcf-z-stacks-03212011_l01_s1_w2.tif,z8/mcf-z-stacks-03212011_l01_s1_w2.tif,0.5
299,z0/mcf-z-stacks-03212011_l01_s2_w2.tif,z16/mcf-z-stacks-03212011_l01_s2_w2.tif,z8/mcf-z-stacks-03212011_l01_s2_w2.tif,0.5
